TIME(s)	'pip2,ap2'	'ap2,clat'	'clat,clat'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
57.75	166	35	24	0	15	35	0	627	0	8	16974
57.765	167	36	23	0	15	35	0	628	0	8	16982
57.78	168	36	20	0	15	35	0	629	0	9	16986
57.795	167	36	20	0	15	35	0	633	0	9	16991
57.81	169	36	22	0	15	35	0	633	0	9	16999
57.825	168	36	24	0	15	35	0	634	0	9	17005
57.84	165	36	24	0	15	35	0	634	0	9	17009
57.855	163	36	23	0	15	35	0	635	0	9	17013
57.87	165	36	22	0	15	35	0	635	0	9	17017
57.885	165	36	21	0	15	35	0	635	0	9	17019
57.9	161	36	21	0	15	35	0	635	0	9	17022
57.915	160	36	22	0	15	35	0	635	0	9	17028
57.93	161	36	20	0	15	35	0	635	0	9	17031
57.945	163	36	20	0	15	35	0	636	0	9	17036
57.96	162	36	16	0	15	35	0	636	0	9	17039
57.975	162	36	19	0	15	35	0	636	0	9	17045
57.99	165	36	19	0	15	35	0	636	0	9	17055
58.005	166	36	21	0	15	35	0	636	0	9	17061
58.02	164	36	18	0	15	35	0	637	0	9	17062
58.035	164	36	18	0	15	35	0	637	0	9	17067
58.05	167	36	20	0	15	35	0	637	0	9	17073
58.065	165	36	22	0	15	35	0	639	0	9	17076
58.08	163	36	22	0	15	35	0	639	0	9	17085
58.095	161	36	22	0	15	35	0	639	0	9	17087
58.11	162	36	24	0	15	36	0	640	0	9	17098
58.125	165	36	25	0	15	36	0	642	0	9	17108
58.14	163	36	24	0	15	36	0	642	0	9	17112
58.155	165	36	23	0	15	36	0	643	0	9	17118
58.17	163	36	21	0	15	36	0	643	0	9	17124
58.185	162	36	21	0	15	36	0	644	0	9	17135
58.2	161	36	25	0	15	36	0	644	0	9	17143
58.215	162	36	28	0	15	36	0	644	0	9	17149
58.23	161	36	30	0	15	36	0	644	0	9	17155
58.245	164	36	25	0	15	36	0	644	0	9	17160
58.26	164	36	28	0	15	36	0	644	0	9	17167
58.275	164	36	26	0	15	36	0	644	0	9	17170
58.29	160	36	24	0	15	36	0	644	0	9	17178
58.305	162	36	25	1	15	36	0	647	0	9	17186
58.32	160	36	26	1	15	36	0	647	0	9	17190
58.335	158	36	28	1	15	36	0	647	0	9	17196
58.35	158	36	25	1	15	36	0	647	0	9	17199
58.365	157	36	25	0	15	36	0	648	0	9	17205
58.38	157	36	24	1	15	36	0	648	0	9	17207
58.395	158	36	26	1	15	36	0	648	0	9	17213
58.41	158	35	22	1	15	36	0	648	0	9	17219
58.425	157	35	26	1	15	36	0	648	0	9	17228
58.44	157	35	24	1	15	36	0	648	0	9	17230
58.455	161	35	24	1	15	36	0	649	0	9	17239
58.47	162	35	23	1	15	36	0	649	0	9	17243
58.485	166	35	20	1	15	36	0	649	0	9	17249
58.5	167	35	20	1	15	36	0	650	0	9	17254
58.515	166	35	21	1	15	36	0	651	0	9	17258
58.53	168	35	19	1	15	36	0	651	0	9	17264
58.545	167	35	16	1	15	36	0	651	0	9	17266
58.56	164	35	19	1	15	36	0	651	0	9	17271
58.575	162	35	21	1	15	36	0	652	0	9	17275
58.59	161	35	19	1	15	36	0	652	0	9	17280
58.605	163	35	23	1	15	36	0	652	0	9	17288
58.62	164	35	22	1	15	36	0	653	0	9	17292
58.635	166	35	23	1	15	36	0	653	0	9	17299
58.65	166	35	24	1	15	36	0	655	0	9	17304
58.665	168	35	25	1	15	36	0	655	0	9	17312
58.68	166	35	28	1	15	37	0	655	0	9	17323
58.695	165	35	28	0	15	37	0	655	0	9	17328
58.71	165	35	28	1	15	37	0	656	0	9	17332
58.725	164	35	31	1	15	37	0	656	0	9	17340
58.74	163	35	30	1	15	37	0	656	0	9	17345
58.755	165	35	33	1	15	37	0	656	0	9	17355
58.77	164	35	32	1	15	37	0	656	0	9	17357
58.785	163	35	30	1	15	37	0	656	0	9	17359
58.8	164	35	30	1	15	37	0	656	0	9	17361
58.815	164	35	28	1	15	37	0	656	0	9	17366
58.83	163	35	24	1	15	37	0	656	0	9	17371
58.845	165	35	30	1	15	37	0	656	0	9	17383
58.86	165	35	32	1	15	37	0	656	0	9	17391
58.875	161	35	34	1	15	37	0	656	0	9	17396
58.89	162	35	32	1	15	37	0	656	0	9	17403
58.905	162	36	31	1	15	37	0	656	0	10	17407
58.92	161	36	30	1	15	37	0	657	0	10	17412
58.935	162	36	29	1	15	37	0	657	0	10	17416
58.95	162	36	33	1	15	37	0	657	0	10	17425
58.965	166	36	30	1	15	37	0	658	0	10	17435
58.98	167	36	28	1	15	37	0	658	0	10	17441
58.995	168	36	30	0	15	37	0	658	0	10	17452
59.01	168	36	32	1	15	37	0	658	0	10	17458
59.025	165	36	32	1	15	37	0	658	0	10	17462
59.04	167	36	35	1	15	37	0	658	0	10	17474
59.055	165	36	33	1	15	37	0	658	0	10	17480
59.07	165	36	32	1	15	37	0	658	0	10	17487
59.085	162	36	34	1	15	37	0	658	0	10	17493
59.1	162	36	37	1	15	37	0	658	0	10	17497
59.115	164	36	38	2	15	37	0	660	0	10	17504
59.13	163	36	39	1	15	37	0	660	0	10	17511
59.145	162	37	44	2	15	37	0	660	0	10	17518
59.16	162	37	42	2	15	37	0	661	0	10	17523
59.175	163	37	40	2	16	37	0	663	0	10	17527
59.19	165	37	38	3	16	37	0	663	0	10	17534
59.205	164	37	37	3	16	37	0	663	0	10	17542
59.22	164	37	39	3	16	37	0	663	0	10	17553
59.235	166	37	36	2	16	37	0	663	0	10	17560
59.25	164	37	33	2	17	37	0	664	0	10	17564
59.265	164	37	33	3	17	37	0	664	0	10	17571
59.28	163	37	31	2	17	37	0	666	0	10	17575
59.295	161	37	34	2	17	37	0	666	0	10	17582
59.31	160	37	31	2	17	37	0	666	0	10	17587
59.325	162	37	29	1	17	37	0	666	0	10	17594
59.34	164	37	32	1	17	37	0	669	0	10	17606
59.355	164	37	33	0	17	37	0	669	0	10	17612
59.37	164	37	36	1	17	37	0	669	0	10	17618
59.385	166	37	38	1	17	37	0	670	0	10	17628
59.4	167	37	38	1	17	37	0	670	0	10	17633
59.415	164	37	37	1	18	37	0	684	0	10	17636
59.43	164	37	39	1	18	37	0	686	0	10	17639
59.445	159	37	35	1	18	37	0	686	0	10	17644
59.46	156	37	36	1	18	37	0	686	0	10	17648
59.475	158	37	35	1	18	37	0	686	0	10	17654
59.49	163	37	39	1	18	37	0	698	0	10	17667
59.505	163	37	37	1	18	37	0	699	0	10	17672
59.52	164	37	35	1	18	37	0	700	0	10	17679
59.535	161	37	34	1	18	37	0	700	0	10	17683
59.55	161	37	26	1	18	37	0	700	0	10	17689
59.565	162	36	27	1	18	37	0	701	0	10	17694
59.58	160	36	29	1	18	37	0	702	0	10	17701
59.595	164	36	32	1	18	37	0	702	0	10	17712
59.61	166	36	29	0	18	37	0	702	0	10	17721
59.625	166	36	25	0	18	37	0	703	0	10	17725
59.64	166	36	24	0	18	37	0	703	0	10	17729
59.655	166	36	23	0	18	38	0	704	0	10	17733
59.67	162	36	25	0	18	38	0	704	0	10	17737
59.685	164	36	27	0	18	38	0	704	0	10	17748
59.7	164	36	31	0	18	38	0	704	0	10	17759
59.715	165	36	31	0	18	38	0	704	0	10	17767
59.73	169	36	29	0	18	38	0	710	0	10	17777
59.745	168	36	29	0	18	38	0	710	0	10	17782
59.76	166	36	27	0	18	38	0	710	0	10	17784
59.775	166	36	29	0	18	38	0	710	0	10	17790
59.79	168	36	27	0	18	38	0	710	0	10	17799
59.805	167	36	25	0	18	38	0	710	0	10	17806
59.82	167	36	27	0	18	38	0	710	0	10	17814
59.835	165	36	30	0	18	38	0	710	0	10	17825
59.85	164	36	29	0	20	38	0	711	0	10	17829
59.865	162	36	27	0	20	38	0	712	0	10	17834
59.88	165	36	25	0	20	38	0	712	0	10	17840
59.895	164	36	23	0	20	38	0	712	0	10	17842
59.91	163	36	21	0	20	38	0	712	0	10	17846
59.925	160	36	21	0	20	38	0	712	0	10	17856
59.94	158	36	24	0	20	38	0	712	0	10	17861
59.955	158	37	25	0	20	38	0	712	0	10	17868
59.97	157	37	29	0	20	38	0	712	0	10	17876
59.985	157	37	27	0	20	38	0	713	0	10	17880
60	157	36	31	0	20	38	0	713	0	10	17890
60.015	153	36	33	0	20	38	0	715	0	10	17895
60.03	157	36	33	0	20	38	0	715	0	10	17905
60.045	158	36	34	0	20	38	0	716	0	10	17913
60.06	161	36	33	0	20	38	0	717	0	10	17922
60.075	163	36	31	0	20	38	0	719	0	10	17927
60.09	166	36	32	0	20	38	0	720	0	10	17937
60.105	166	36	28	0	20	38	0	720	0	10	17942
60.12	166	36	23	0	20	39	0	720	0	10	17948
60.135	167	36	24	0	20	39	0	722	0	10	17954
60.15	164	36	22	0	20	39	0	722	0	10	17959
60.165	162	36	16	0	20	39	0	722	0	10	17960
60.18	161	36	19	0	20	39	0	722	0	10	17966
60.195	164	36	21	0	20	39	0	723	0	10	17974
60.21	162	36	18	1	20	39	0	724	0	10	17977
60.225	160	36	17	1	20	39	0	724	0	10	17979
60.24	159	36	19	1	20	39	0	724	0	10	17982
60.255	158	36	20	1	20	39	0	724	0	10	17990
60.27	157	36	21	1	20	39	0	724	0	10	17998
60.285	160	36	19	1	20	39	0	724	0	10	18003
60.3	162	36	20	1	20	39	0	724	0	10	18010
60.315	162	36	20	1	20	39	0	724	0	10	18019
60.33	160	36	21	1	20	39	0	724	0	10	18023
60.345	161	36	20	1	20	39	0	725	0	10	18027
60.36	162	36	18	1	20	39	0	725	0	10	18029
60.375	160	37	18	1	20	39	0	725	0	10	18032
60.39	161	37	18	1	20	39	0	725	0	10	18036
60.405	163	37	19	1	20	39	0	726	0	10	18041
60.42	162	37	18	1	20	39	0	726	0	10	18044
60.435	162	38	20	1	20	39	0	726	0	10	18051
60.45	162	38	18	1	20	39	0	726	0	10	18054
60.465	162	38	19	1	20	39	0	727	0	10	18057
60.48	164	38	19	1	20	39	0	727	0	10	18062
60.495	165	38	20	1	20	39	0	727	0	10	18068
60.51	166	38	25	1	20	39	0	728	0	10	18076
60.525	165	38	25	0	20	39	0	730	0	10	18085
60.54	163	38	25	1	20	39	0	730	0	10	18088
60.555	162	38	25	1	20	39	0	730	0	10	18091
60.57	161	38	23	1	20	39	0	731	0	10	18095
60.585	161	38	25	1	20	39	0	731	0	10	18102
60.6	162	38	32	1	20	39	0	733	0	10	18113
60.615	162	38	36	2	20	39	0	733	0	10	18119
60.63	163	38	35	2	20	39	0	733	0	10	18123
60.645	163	38	28	2	20	39	0	733	0	11	18125
60.66	166	38	28	1	20	39	0	734	0	11	18131
60.675	165	38	27	2	20	39	0	737	0	11	18136
60.69	162	38	29	2	20	39	0	738	0	11	18140
60.705	161	38	33	2	20	39	0	738	0	11	18151
60.72	161	38	32	2	20	39	0	738	0	11	18157
60.735	158	38	32	2	20	39	0	739	0	11	18159
60.75	159	38	32	2	20	39	0	739	0	11	18164
60.765	158	38	28	2	20	39	0	739	0	11	18166
60.78	158	38	28	1	20	39	0	739	0	11	18174
60.795	158	38	26	1	20	39	0	739	0	11	18181
60.81	161	38	30	1	20	39	0	740	0	11	18191
60.825	162	38	29	1	20	39	0	742	0	11	18195
60.84	160	38	23	1	20	39	0	743	0	11	18199
60.855	159	38	23	1	20	39	0	743	0	11	18200
60.87	159	38	27	1	20	39	0	743	0	11	18209
60.885	160	38	26	1	20	39	0	743	0	11	18213
60.9	160	38	26	1	20	39	0	743	0	11	18216
60.915	158	38	28	1	20	39	0	743	0	11	18222
60.93	157	38	29	1	20	39	0	747	0	11	18225
60.945	158	38	29	1	20	39	0	748	0	11	18230
60.96	156	38	29	1	20	39	0	748	0	11	18235
60.975	156	38	27	1	20	39	0	748	0	11	18239
60.99	155	38	30	1	20	39	0	748	0	11	18244
61.005	158	38	31	1	20	39	0	750	0	11	18252
61.02	157	38	33	1	20	39	0	752	0	11	18262
61.035	158	38	33	1	20	39	0	752	0	11	18269
61.05	154	38	36	2	20	39	0	752	0	11	18273
61.065	156	38	37	2	20	39	0	752	0	11	18278
61.08	155	38	35	2	20	39	0	753	0	11	18284
61.095	153	38	37	2	20	39	0	753	0	11	18289
61.11	157	38	36	2	20	39	0	754	0	11	18298
61.125	156	38	40	3	20	39	0	754	0	11	18304
61.14	156	38	42	3	20	39	0	754	0	11	18310
61.155	156	38	43	3	20	39	0	754	0	11	18317
61.17	158	38	41	3	20	39	0	754	0	11	18324
61.185	158	38	33	3	20	39	0	754	0	11	18328
61.2	158	38	31	3	20	39	0	755	0	11	18332
61.215	160	38	32	3	20	39	0	755	0	11	18340
61.23	161	38	29	3	20	39	0	755	0	11	18344
61.245	160	38	29	3	20	39	0	755	0	11	18351
61.26	158	38	26	3	20	39	0	755	0	11	18353
61.275	159	38	26	3	20	39	0	755	0	11	18359
61.29	159	38	27	3	20	39	0	755	0	11	18362
61.305	159	38	27	3	20	39	0	755	0	11	18368
61.32	163	38	30	3	20	39	0	755	0	11	18375
61.335	162	39	37	3	20	39	0	756	0	11	18386
61.35	163	39	37	2	20	39	0	756	0	11	18392
61.365	160	39	31	3	20	39	0	756	0	11	18395
61.38	160	39	33	3	20	39	0	756	0	11	18398
61.395	161	39	34	3	20	39	0	756	0	11	18404
61.41	165	39	34	2	20	39	0	757	0	11	18413
61.425	163	39	32	2	20	39	0	757	0	11	18417
61.44	164	39	29	2	20	39	0	757	0	11	18421
61.455	165	39	27	2	20	39	0	761	0	11	18424
61.47	164	39	25	2	20	39	0	761	0	11	18424
61.485	163	39	26	2	20	39	0	761	0	11	18427
61.5	164	39	26	2	20	39	0	761	0	11	18433
61.515	162	39	25	2	20	39	0	761	0	11	18434
61.53	163	39	22	2	20	39	0	762	0	11	18439
61.545	162	39	26	2	20	39	0	762	0	11	18447
61.56	163	39	22	1	20	39	0	764	0	11	18451
61.575	160	39	25	2	20	39	0	764	0	11	18457
61.59	163	39	24	2	20	39	0	764	0	11	18465
61.605	162	39	28	2	20	39	0	766	0	11	18471
61.62	162	39	30	2	20	39	0	766	0	11	18476
61.635	162	39	32	2	20	39	0	766	0	11	18481
61.65	164	39	32	2	20	39	0	767	0	11	18486
61.665	166	39	29	2	20	39	0	767	0	11	18489
61.68	165	39	28	2	20	39	0	767	0	11	18494
61.695	166	39	28	2	20	39	0	768	0	11	18498
61.71	165	38	29	2	20	39	0	768	0	11	18500
61.725	166	38	26	1	20	39	0	768	0	11	18506
61.74	167	38	28	2	20	39	0	773	0	11	18512
61.755	167	38	28	2	20	39	0	773	0	11	18517
61.77	166	38	25	1	20	39	0	773	0	11	18520
61.785	163	38	26	2	20	39	0	775	0	11	18523
61.8	167	38	30	2	20	39	0	775	0	11	18538
61.815	167	38	29	2	20	39	0	775	0	11	18542
61.83	166	38	32	2	20	39	0	776	0	11	18549
61.845	166	38	28	1	20	39	0	776	0	11	18552
61.86	169	38	22	0	20	39	0	780	0	11	18556
61.875	169	38	24	0	20	39	0	781	0	11	18562
61.89	167	38	25	0	20	39	0	782	0	11	18567
61.905	167	38	21	0	20	39	0	783	0	11	18573
61.92	165	39	27	0	20	39	0	783	0	11	18581
61.935	165	39	24	0	20	39	0	783	0	11	18583
61.95	164	39	22	0	20	39	0	783	0	11	18589
61.965	159	39	22	0	20	39	0	783	0	11	18592
61.98	159	39	19	0	20	39	0	783	0	11	18596
61.995	162	39	22	0	20	39	0	784	0	11	18605
62.01	163	39	23	0	20	39	0	785	0	11	18609
62.025	162	39	24	0	20	39	0	788	0	11	18613
62.04	161	39	23	0	20	39	0	788	0	11	18619
62.055	161	39	23	0	20	39	0	788	0	11	18625
62.07	162	39	22	0	20	39	0	788	0	11	18631
62.085	161	39	22	0	20	39	0	788	0	11	18637
62.1	161	39	24	0	20	39	0	788	0	11	18647
62.115	164	39	24	0	20	39	0	789	0	11	18653
62.13	163	40	22	0	20	39	0	789	0	11	18660
62.145	161	40	25	0	20	39	0	789	0	11	18665
62.16	161	40	26	1	20	39	0	789	0	11	18671
62.175	160	40	27	1	20	39	0	789	0	11	18676
62.19	159	40	26	1	20	39	0	790	0	11	18678
62.205	160	40	26	1	20	39	0	790	0	11	18681
62.22	160	40	26	1	20	39	0	791	0	11	18689
62.235	160	40	27	1	20	39	0	791	0	11	18695
62.25	160	40	30	1	20	39	0	795	0	11	18704
62.265	163	40	32	1	20	39	0	795	0	11	18715
62.28	161	40	30	1	20	39	0	795	0	11	18717
62.295	166	41	28	0	20	39	0	796	0	11	18729
62.31	164	41	25	0	20	39	0	796	0	11	18736
62.325	163	41	24	0	20	39	0	797	0	11	18742
62.34	163	41	21	0	20	39	0	799	0	11	18749
62.355	161	41	20	0	20	39	0	799	0	11	18750
62.37	163	41	21	0	20	39	0	799	0	11	18760
62.385	161	41	25	0	20	39	0	799	0	11	18766
62.4	161	41	27	0	20	39	0	799	0	11	18775
62.415	161	41	27	0	20	39	0	801	0	11	18783
62.43	161	41	22	0	20	39	0	801	0	11	18788
62.445	162	40	21	0	20	39	0	803	0	11	18789
62.46	160	40	24	0	20	39	0	804	0	11	18794
62.475	161	40	25	0	20	39	0	804	0	11	18802
62.49	162	40	25	0	20	39	0	804	0	11	18811
62.505	163	40	27	0	20	39	0	804	0	11	18818
62.52	163	39	22	0	20	39	0	804	0	11	18820
62.535	166	39	25	0	20	39	0	805	0	11	18832
62.55	165	39	27	0	20	39	0	805	0	11	18839
62.565	163	39	28	0	20	39	0	806	0	11	18844
62.58	165	39	25	0	20	39	0	806	0	11	18848
62.595	161	39	23	0	20	39	0	806	0	11	18852
62.61	163	39	21	0	20	39	0	806	0	11	18857
62.625	163	39	20	0	20	39	0	806	0	11	18861
62.64	162	39	17	0	20	39	0	806	0	11	18865
62.655	161	39	17	0	20	39	0	806	0	11	18869
62.67	163	39	14	0	20	39	0	806	0	11	18874
62.685	163	39	16	0	20	39	0	807	0	11	18882
62.7	165	39	19	0	20	39	0	807	0	11	18891
62.715	167	39	21	0	20	39	0	808	0	11	18898
62.73	169	39	18	0	20	39	0	808	0	11	18903
62.745	170	39	17	0	20	39	0	808	0	11	18911
62.76	169	39	19	0	20	39	0	808	0	11	18915
62.775	169	39	22	1	20	39	0	808	0	11	18921
62.79	168	39	26	1	20	40	0	808	0	11	18932
62.805	165	40	24	1	20	40	0	808	0	11	18938
62.82	163	40	21	1	20	40	0	808	0	11	18940
62.835	164	40	25	1	20	40	0	809	0	11	18946
62.85	164	40	22	1	20	40	0	809	0	11	18952
62.865	164	40	22	1	20	40	0	810	0	11	18957
62.88	164	40	24	1	20	40	0	810	0	11	18964
62.895	162	40	23	1	20	40	0	810	0	11	18969
62.91	160	40	26	1	20	40	0	811	0	11	18975
62.925	162	40	24	1	20	40	0	811	0	11	18980
62.94	162	40	28	1	20	40	0	811	0	11	18990
62.955	163	40	25	1	20	40	0	815	0	11	18994
62.97	164	40	28	1	20	40	0	815	0	11	19001
62.985	163	40	29	1	20	40	0	815	0	11	19004
63	164	40	27	1	20	40	0	815	0	11	19007
63.015	164	40	25	0	20	40	0	815	0	11	19012
63.03	164	40	25	1	20	40	0	816	0	11	19019
63.045	164	40	24	1	20	40	0	816	0	11	19022
63.06	162	40	24	0	20	40	0	816	0	11	19026
63.075	160	40	23	0	20	40	0	816	0	11	19030
63.09	161	40	22	0	20	40	0	816	0	11	19038
63.105	159	40	27	0	20	40	0	816	0	11	19046
63.12	157	40	23	0	20	40	0	816	0	11	19047
63.135	157	40	21	0	20	40	0	817	0	11	19054
63.15	155	40	18	0	20	41	0	817	0	11	19057
63.165	156	40	17	0	20	41	0	817	0	11	19064
63.18	155	40	20	0	20	41	0	817	0	11	19069
63.195	156	40	22	0	20	41	0	817	0	11	19076
63.21	155	40	21	0	20	41	0	817	0	11	19084
63.225	157	40	20	0	20	41	0	817	0	11	19088
63.24	158	40	21	0	20	41	0	819	0	11	19097
63.255	161	40	24	0	20	41	0	820	0	11	19106
63.27	162	40	26	0	20	41	0	824	0	11	19113
63.285	162	40	24	0	20	41	0	824	0	11	19115
63.3	164	40	21	0	20	41	0	824	0	11	19121
63.315	165	40	24	0	20	41	0	825	0	11	19131
63.33	165	40	22	0	20	41	0	825	0	11	19137
63.345	162	40	21	0	20	41	0	825	0	11	19139
63.36	162	40	20	0	21	41	0	825	0	11	19141
63.375	165	40	19	0	21	41	0	825	0	11	19146
63.39	163	40	19	0	21	41	0	825	0	11	19153
63.405	162	40	22	0	21	41	0	830	0	11	19159
63.42	163	40	23	0	21	41	0	830	0	11	19167
63.435	162	40	25	0	21	41	0	830	0	11	19175
63.45	164	40	27	0	21	41	0	830	0	11	19183
63.465	161	40	32	0	21	41	0	831	0	11	19191
63.48	162	40	26	0	21	41	0	831	0	11	19200
63.495	162	40	27	0	21	41	0	831	0	11	19211
63.51	160	40	28	0	21	41	0	832	0	11	19213
63.525	163	40	34	1	21	41	0	833	0	11	19227
63.54	164	40	36	1	21	41	0	833	0	11	19235
63.555	164	40	35	1	21	41	0	833	0	11	19239
63.57	160	40	37	1	21	41	0	833	0	11	19248
63.585	164	40	35	1	21	41	0	833	0	11	19258
63.6	164	40	34	1	21	41	0	833	0	11	19263
63.615	165	40	32	1	21	41	0	833	0	11	19267
63.63	166	40	29	1	21	41	0	833	0	11	19273
63.645	164	40	30	1	21	41	0	833	0	11	19280
63.66	165	40	27	1	21	41	0	834	0	11	19284
63.675	161	40	24	0	21	41	0	834	0	11	19289
63.69	161	40	26	0	21	41	0	837	0	11	19298
63.705	161	40	26	0	21	41	0	840	0	11	19301
63.72	163	40	25	0	21	41	0	840	0	11	19310
63.735	162	40	24	0	21	41	0	840	0	11	19312
63.75	163	40	25	0	21	41	0	840	0	11	19320
63.765	162	40	29	0	21	42	0	840	0	11	19327
63.78	159	40	26	0	21	42	0	844	0	11	19332
63.795	163	40	27	0	21	42	0	844	0	11	19342
63.81	163	40	23	0	21	42	0	845	0	11	19345
63.825	164	40	28	0	21	42	0	845	0	11	19355
63.84	165	40	25	0	21	42	0	846	0	11	19360
63.855	165	40	29	0	21	42	0	846	0	11	19371
63.87	163	40	28	0	21	42	0	846	0	11	19377
63.885	164	40	27	0	21	42	0	848	0	11	19383
63.9	163	40	23	0	21	42	0	850	0	11	19385
63.915	164	40	23	0	21	43	0	851	0	11	19390
63.93	166	40	23	0	21	43	0	851	0	11	19397
63.945	166	40	22	0	21	43	0	851	0	11	19402
63.96	167	40	27	0	21	43	0	852	0	11	19410
63.975	168	40	27	0	21	43	0	854	0	11	19415
63.99	168	40	28	0	21	43	0	855	0	11	19425
64.005	168	40	29	1	21	43	0	856	0	11	19434
64.02	167	40	28	1	21	43	0	858	0	11	19438
64.035	166	40	26	1	21	43	0	858	0	11	19442
64.05	164	39	32	2	21	44	0	858	0	11	19452
64.065	163	39	33	2	21	44	0	859	0	11	19455
64.08	163	39	35	1	21	46	0	860	0	11	19463
64.095	166	39	35	2	21	46	0	863	0	11	19467
64.11	164	39	36	2	21	46	0	864	0	11	19472
64.125	162	39	37	2	21	46	0	864	0	11	19475
64.14	165	39	36	2	21	46	0	865	0	11	19483
64.155	166	39	33	2	21	46	0	865	0	11	19486
64.17	170	39	28	1	21	46	0	865	0	11	19494
64.185	173	39	33	1	22	46	0	865	0	11	19504
64.2	172	39	32	1	22	46	0	865	0	11	19506
64.215	169	39	33	1	22	46	0	865	0	11	19514
64.23	168	39	31	1	22	46	0	866	0	11	19519
64.245	168	39	32	1	22	46	0	868	0	11	19526
64.26	168	39	30	1	22	46	0	868	0	11	19533
64.275	167	39	33	2	22	47	0	868	0	11	19539
64.29	168	39	31	2	22	47	0	868	0	11	19543
64.305	165	39	31	2	22	47	0	871	0	11	19548
64.32	169	39	29	2	22	47	0	871	0	11	19555
64.335	168	39	30	2	22	47	0	871	0	11	19559
64.35	167	39	29	2	22	47	0	871	0	11	19562
64.365	166	39	27	2	22	47	0	871	0	11	19568
64.38	166	38	30	2	22	47	0	871	0	11	19576
64.395	166	38	35	2	22	47	0	871	0	11	19586
64.41	163	38	34	2	22	47	0	872	0	11	19590
64.425	163	38	33	1	22	47	0	872	0	11	19593
64.44	161	38	30	2	22	47	0	872	0	11	19597
64.455	160	38	31	2	22	47	0	873	0	11	19602
64.47	160	38	33	2	22	47	0	873	0	11	19613
64.485	162	38	33	2	22	47	0	873	0	11	19620
64.5	162	38	33	2	22	47	0	873	0	11	19624
64.515	160	38	31	1	22	47	0	873	0	11	19629
64.53	163	38	33	2	22	47	0	873	0	11	19636
64.545	159	38	31	2	22	47	0	874	0	11	19639
64.56	160	38	35	2	22	47	0	882	0	11	19646
64.575	160	38	31	1	22	47	0	884	0	11	19652
64.59	161	38	30	1	22	47	0	884	0	11	19657
64.605	164	38	30	1	22	47	0	884	0	11	19667
64.62	161	38	27	1	22	47	0	885	0	11	19669
64.635	160	38	29	1	22	47	0	885	0	11	19675
64.65	161	38	27	1	22	47	0	885	0	11	19679
64.665	161	38	28	1	22	47	0	886	0	11	19683
64.68	162	38	24	1	22	47	0	887	0	11	19686
64.695	164	38	27	1	22	47	0	892	0	11	19693
64.71	158	38	26	0	22	47	0	894	0	11	19699
64.725	166	38	25	1	22	47	0	897	0	11	19712
64.74	166	38	23	1	22	47	0	899	0	11	19714
64.755	167	38	22	1	22	47	0	899	0	11	19718
64.77	166	38	21	1	22	47	0	899	0	11	19723
64.785	166	38	20	1	22	47	0	900	0	11	19730
64.8	165	38	24	1	22	47	0	900	0	11	19735
64.815	166	38	23	0	22	47	0	901	0	11	19740
64.83	165	38	21	1	22	47	0	902	0	11	19745
64.845	164	38	22	1	22	47	0	902	0	11	19747
64.86	163	38	21	1	22	47	0	902	0	11	19752
64.875	166	38	19	1	22	47	0	903	0	11	19758
64.89	166	38	22	1	22	47	0	903	0	11	19762
64.905	167	38	24	1	22	47	0	903	0	11	19770
64.92	165	38	24	1	22	47	0	903	0	11	19774
64.935	164	38	26	1	22	47	0	903	0	11	19781
64.95	163	38	26	1	22	47	0	904	0	11	19788
64.965	162	38	29	1	22	47	0	904	0	11	19795
64.98	160	38	27	1	22	47	0	904	0	11	19800
64.995	160	38	29	1	22	47	0	904	0	11	19811
65.01	158	38	32	1	22	47	0	906	0	11	19818
65.025	160	38	30	1	22	47	0	907	0	11	19822
65.04	163	38	30	1	22	47	0	907	0	11	19830
65.055	163	38	33	1	22	47	0	907	0	11	19837
65.07	162	38	36	2	22	47	0	909	0	11	19842
65.085	162	38	38	1	22	47	0	909	0	11	19849
65.1	157	38	38	2	22	47	0	909	0	11	19851
65.115	158	38	38	2	22	47	0	910	0	11	19857
65.13	162	38	35	2	22	47	0	914	0	11	19870
65.145	162	38	38	2	22	47	0	915	0	11	19875
65.16	160	38	41	2	22	47	0	915	0	11	19883
65.175	160	38	48	3	22	47	0	915	0	11	19891
65.19	159	38	47	2	22	47	0	915	0	11	19895
65.205	160	38	42	2	22	47	0	915	0	11	19899
65.22	159	38	41	2	22	47	0	915	0	11	19905
65.235	160	38	38	2	22	47	0	916	0	11	19909
65.25	158	38	38	2	22	47	0	917	0	11	19914
65.265	163	38	39	2	22	47	0	919	0	11	19926
65.28	165	38	44	2	22	47	0	919	0	11	19935
65.295	165	38	43	2	22	47	0	919	0	11	19942
65.31	164	38	41	2	22	47	0	919	0	11	19944
65.325	166	38	41	2	22	47	0	920	0	11	19949
65.34	165	38	40	1	22	47	0	921	0	11	19955
65.355	162	38	41	2	22	47	0	921	0	11	19961
65.37	163	38	37	2	22	47	0	921	0	11	19964
65.385	162	38	37	2	22	47	0	921	0	11	19967
65.4	162	38	37	2	22	47	0	921	0	11	19971
65.415	159	38	37	1	22	47	0	921	0	11	19975
65.43	159	38	37	1	22	47	0	921	0	11	19979
65.445	160	38	36	1	22	47	0	921	0	11	19990
