Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.27,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.271,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.272,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.273,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.274,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.275,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.276,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.277,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.278,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.279,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.28,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.281,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.282,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.283,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.284,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.285,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.286,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.287,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.288,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.289,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.29,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.291,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.292,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.293,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.294,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.295,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.296,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.297,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.298,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.299,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.3,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.301,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.302,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.303,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.304,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.305,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.306,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.307,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.308,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.309,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.31,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.311,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.312,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.313,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.314,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.315,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.316,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.317,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.318,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.319,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.32,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.321,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.322,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.323,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.324,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.325,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.326,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.327,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.328,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.329,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.33,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.331,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.332,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.333,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.334,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.335,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.336,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.337,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.338,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.339,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.34,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.341,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.342,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.343,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.344,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.345,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.346,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.347,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.348,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.349,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.35,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.351,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.352,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.353,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.354,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.355,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.356,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.357,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.358,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.359,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.36,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.361,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.362,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.363,23,30,18,24,21,22,22,30,34,20,3,4,6,5,4,7,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.364,22,28,18,23,20,22,22,30,33,18,3,4,6,5,4,8,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,6,5,9,8,6,8,10,7,4,3,5,3,9,9,2,4
0.365,22,28,18,23,20,22,22,30,33,18,3,4,6,5,4,8,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,6,5,9,8,6,8,10,7,4,3,5,3,9,9,2,4
0.366,22,28,18,23,20,22,22,30,33,18,3,4,6,5,4,8,8,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,6,5,9,8,6,8,10,7,4,3,5,3,9,9,2,4
