99	gag: 4. 
81	gag: 3. 
23	gag: 5. 
7	gag: 12. 
7	gag: 9. 
12	gag: 7. 
2	gag: 15. 
2	gag: 11. 
4	gag: 13. 
5	gag: 10. 
1	gag: 18. 
Time (s): 0.0145
17	gag: 8. 
366	gag: 2. 
32	gag: 6. 
255	gag: 1. 
103	gag: 4. 
81	gag: 3. 
23	gag: 5. 
7	gag: 12. 
9	gag: 9. 
11	gag: 7. 
2	gag: 15. 
2	gag: 11. 
3	gag: 13. 
1	gag: 14. 
5	gag: 10. 
1	gag: 18. 
Time (s): 0.015
18	gag: 8. 
356	gag: 2. 
34	gag: 6. 
237	gag: 1. 
102	gag: 4. 
79	gag: 3. 
24	gag: 5. 
7	gag: 12. 
9	gag: 9. 
12	gag: 7. 
6	gag: 10. 
3	gag: 15. 
2	gag: 13. 
2	gag: 14. 
1	gag: 11. 
1	gag: 19. 
Time (s): 0.0155
21	gag: 8. 
351	gag: 2. 
34	gag: 6. 
222	gag: 1. 
99	gag: 4. 
77	gag: 3. 
23	gag: 5. 
12	gag: 7. 
5	gag: 12. 
8	gag: 9. 
8	gag: 10. 
3	gag: 15. 
4	gag: 13. 
2	gag: 14. 
2	gag: 11. 
1	gag: 19. 
Time (s): 0.016
17	gag: 8. 
345	gag: 2. 
3	gag: 14. 
217	gag: 1. 
100	gag: 4. 
74	gag: 3. 
23	gag: 5. 
13	gag: 7. 
5	gag: 12. 
34	gag: 6. 
8	gag: 9. 
10	gag: 10. 
3	gag: 15. 
5	gag: 13. 
2	gag: 11. 
1	gag: 19. 
Time (s): 0.0165
