Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.267,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.268,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.269,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.27,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.271,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.272,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.273,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.274,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.275,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.276,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.277,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.278,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.279,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.28,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.281,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.282,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.283,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.284,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.285,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.286,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.287,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.288,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.289,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.29,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.291,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.292,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.293,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.294,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.295,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.296,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.297,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.298,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.299,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.3,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.301,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.302,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.303,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.304,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.305,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.306,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.307,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.308,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.309,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.31,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.311,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.312,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.313,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.314,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.315,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.316,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.317,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.318,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.319,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.32,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.321,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.322,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.323,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.324,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.325,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.326,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.327,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.328,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.329,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.33,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.331,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.332,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.333,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.334,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.335,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.336,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.337,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.338,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.339,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.34,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.341,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.342,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.343,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.344,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.345,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.346,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.347,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.348,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.349,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.35,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.351,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.352,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.353,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.354,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.355,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.356,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.357,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.358,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.359,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.36,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.361,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.362,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.363,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
