Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.26,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.261,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.262,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.263,5,23,20,12,19,17,22,26,21,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,8,19,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.264,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.265,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.266,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.267,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.268,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.269,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.27,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.271,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.272,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.273,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.274,5,23,20,12,19,19,22,27,22,23,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,5,7,13,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,7,6,7,7,8,8,7,7,6,5,5
0.275,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.276,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.277,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.278,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.279,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.28,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.281,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.282,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.283,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.284,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.285,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.286,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.287,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.288,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.289,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.29,5,23,19,12,19,17,20,27,20,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,0,4,6,7,15,7,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,8,6,7,7,8,8,7,7,6,5,5
0.291,5,23,18,12,19,15,18,25,19,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,7,7,6,5,5
0.292,5,23,18,12,19,15,18,25,19,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,7,7,6,5,5
0.293,5,23,18,12,19,15,18,25,19,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,7,7,6,5,5
0.294,5,23,18,12,19,15,18,25,19,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,7,7,6,5,5
0.295,5,23,18,12,19,15,18,25,19,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,7,7,6,5,5
0.296,5,23,18,12,19,15,18,25,19,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,7,7,6,5,5
0.297,5,23,18,12,19,15,18,25,19,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,7,7,6,5,5
0.298,5,23,18,12,19,15,18,25,19,22,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,7,7,6,5,5
0.299,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.3,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.301,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.302,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.303,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.304,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.305,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.306,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.307,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.308,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.309,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.31,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.311,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.312,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.313,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.314,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.315,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.316,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.317,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.318,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.319,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.32,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.321,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.322,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.323,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.324,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.325,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.326,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.327,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.328,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.329,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.33,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.331,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.332,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.333,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.334,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.335,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.336,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.337,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.338,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.339,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.34,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.341,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.342,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.343,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.344,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.345,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.346,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.347,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.348,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.349,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.35,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.351,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.352,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.353,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.354,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.355,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
0.356,5,23,18,12,18,12,17,24,18,21,8,3,5,4,5,10,9,15,15,7,10,13,13,7,6,6,1,4,6,7,15,9,19,9,10,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,6,8,6,7,7,8,8,8,7,6,5,5
