Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.187,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.188,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.189,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.19,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.191,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.192,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.193,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.194,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.195,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.196,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.197,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.198,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.199,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.2,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.201,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.202,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.203,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.204,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.205,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.206,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.207,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.208,23,22,21,25,20,24,30,23,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,8,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.209,21,19,19,23,19,23,28,23,30,27,2,7,5,3,7,8,13,15,6,7,12,11,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,3,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,5,5,8,4,7
0.21,21,19,19,23,19,23,28,23,30,27,2,7,5,3,7,8,13,15,6,7,12,11,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,3,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,5,5,8,4,7
0.211,21,19,19,23,19,23,28,23,30,27,2,7,5,3,7,8,13,15,6,7,12,11,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,3,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,5,5,8,4,7
0.212,21,19,19,23,19,23,28,23,30,27,2,7,5,3,7,8,13,15,6,7,12,11,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,3,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,5,5,8,4,7
0.213,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.214,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.215,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.216,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.217,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.218,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.219,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.22,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.221,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.222,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.223,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.224,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.225,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.226,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.227,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.228,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.229,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.23,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.231,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.232,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.233,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.234,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.235,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.236,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.237,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.238,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.239,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.24,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.241,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.242,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.243,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.244,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.245,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.246,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.247,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.248,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.249,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.25,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.251,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.252,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.253,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.254,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.255,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.256,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.257,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.258,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.259,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.26,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.261,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.262,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.263,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.264,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.265,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.266,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.267,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.268,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.269,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.27,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.271,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.272,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.273,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.274,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.275,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.276,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.277,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.278,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.279,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.28,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.281,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.282,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
0.283,20,18,19,23,17,22,28,23,30,26,2,7,5,3,7,8,13,15,6,7,12,12,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,10,4,10,6,4,6,3,8,8,4,6,8,8,9,7,3,5,7,4,7,6,5,8,4,7
